name,batch01_CHUV_P001,batch01_CHUV_P002,batch01_CHUV_P003,batch01_CHUV_P004,batch01_CHUV_P005,batch01_CHUV_P006,batch01_CHUV_P007,batch01_CHUV_P008,batch01_CHUV_P009,batch01_CHUV_P010,batch01_CHUV_P011,batch01_CHUV_P012,batch01_CHUV_P013,batch01_CHUV_P014,batch01_CHUV_P015,batch01_CHUV_P016,batch01_CHUV_P017,batch01_CHUV_P018,batch01_CHUV_P019,batch01_CHUV_P020,batch01_CHUV_P021,batch01_F_P001,batch01_F_P002,batch01_F_P003,batch01_F_P004,batch01_F_P005,batch01_F_P006,batch01_F_P007,batch01_F_P008,batch01_F_P009,batch01_F_P010,batch01_F_P011,batch01_F_P012,batch01_F_P013,batch01_F_P014,batch01_F_P015,batch01_F_P016,batch01_F_P017,batch01_F_P018,batch01_F_P019,batch01_F_P020,batch01_F_P021,batch01_M_P001,batch01_M_P002,batch01_M_P003,batch01_M_P004,batch01_M_P005,batch01_M_P006,batch01_M_P007,batch01_M_P008,batch01_M_P009,batch01_M_P010,batch01_M_P011,batch01_M_P012,batch01_M_P013,batch01_M_P014,batch01_M_P015,batch01_M_P016,batch01_M_P017,batch01_M_P018,batch01_M_P019,batch01_M_P020,batch01_M_P021,batch01_NAT_P001,batch01_NAT_P002,batch01_NAT_P003,batch01_NAT_P004,batch01_NAT_P005,batch01_NAT_P006,batch01_NAT_P007,batch01_NAT_P008,batch01_NAT_P009,batch01_NAT_P010,batch01_NAT_P011,batch01_NAT_P012,batch01_NAT_P013,batch01_NAT_P014,batch01_NAT_P015,batch01_NAT_P016,batch01_NAT_P017,batch01_NAT_P018,batch01_NAT_P019,batch01_NAT_P020,batch01_NAT_P021,batch01_QC001,batch01_QC002,batch01_QC003,batch01_QC004,batch01_QC005,batch01_QC006,batch01_QC007,batch01_QC008,batch01_QC009,batch01_QC010,batch01_QC011
PC(O-18:0_18:2),2047.75,1892.973,1841.341,2015.293,2000.976,1883.597,1935.351,1876.099,1845.241,1892.877,1675.53,1739.88,1851.827,1714.015,1721.241,1953.517,1801.926,1788.394,1848.623,1905.88,1741.401,1079.914,1212.928,1258.203,1299.098,1141.183,1071.247,1260.792,1138.631,995.712,1191.32,1272.124,1123.828,1167.993,1073.576,1073.943,976.976,1150.146,1133.08,1100.912,1066.725,1112.049,1273.393,1351.504,1165.509,1279.252,1231.763,1223.378,1132.681,1207.886,1178.182,1090.217,1232.293,1229.499,1147.819,1069.747,1240.919,1167.458,1147.365,1242.429,1157.731,1126.55,1066.093,1995.95,1970.953,1753.943,1864.217,1881.919,1744.232,1681.595,1834.996,1893.172,1673.109,1806.173,1728.988,1474.526,1878.706,1521.989,1429.151,1743.904,1652.688,1814.56,1680.356,1872.397,1197.734,1187.268,1245.886,1042.462,1185.873,945.672,1176.072,1224.954,1174.794,1232.019,1178.681
PC(O-18:0_20:4),2148.38,2066.955,2003.632,2210.489,1949.128,2170.677,2237.809,1982.065,2117.036,1897.916,2044.868,2288.567,1951.45,2211.896,1904.11,1996.167,1778.619,2113.251,1984.072,1908.799,2277.703,1684.134,1766.195,1613.372,1660.451,1646.021,1585.7,1579.596,1697.798,1385.667,1659.717,1892.408,1462.517,1719.928,1723.256,1568.025,1628.198,1708.691,1540.058,1537.396,1528.222,1544.504,1495.749,1461.064,1289.014,1246.546,1476.697,1359.681,1515.227,1324.092,1373.746,1281.412,1224.048,1500.768,1373.112,1389.14,1256.861,1360.723,1443.107,1400.711,1370.986,1338.736,1259.23,3212.081,3035.513,2896.203,3359.97,3027.202,3144.159,3010.776,2861.055,2988.712,3029.131,2939.177,2668.146,2326.641,2710.562,3003.971,2856.148,2890.406,3047.43,2815.016,3141.35,2611.38,2217.892,2328.666,2072.411,2201.407,2159.754,2017.361,2260.077,2203.68,2075.64,2325.453,1990.674
PC(O-18:0_22:6),218.936,198.261,147.658,219.235,187.811,166.254,139.238,196.129,202.999,203.894,157.902,151.23,173.458,189.843,180.674,172.697,194.576,176.916,192.357,170.934,177.765,72.765,60.173,76.98,85.52,85.789,62.033,53.402,91.832,61.598,76.311,67.864,78.969,73.804,78.171,58.946,69.273,81.782,69.513,60.144,74.193,86.666,141.116,118.218,105.71,141.773,136.792,117.392,142.647,94.568,147.715,102.29,98.709,132.225,118.49,100.841,129.036,134.51,128.711,108.211,149.023,110.732,120.353,253.426,251.804,196.354,184.925,169.045,220.367,196.631,143.274,144.578,145.636,181.027,150.315,156.4,202.37,203.998,168.769,155.504,171.946,171.732,266.934,200.241,139.412,127.299,97.221,102.351,90.806,141.613,129.83,107.253,98.635,119.901,123.588
PC(P-16:0_16:0),269.639,318.227,243.127,325.112,239.414,246.667,317.05,345.161,352.054,314.231,310.568,282.307,376.144,287.193,355.692,337.595,271.468,336.698,332.499,250.768,331.861,251.489,302.361,344.528,271.756,309.56,278.08,314.256,301.8,226.642,295.326,279.808,274.799,252.602,258.857,294.791,280.082,300.34,314.065,264.015,285.498,315.289,325.253,335.35,358.035,304.537,299.68,323.83,335.196,319.097,286.253,301.821,262.713,316.827,284.465,249.423,336.551,323.191,352.467,252.303,399.454,349.999,277.054,377.822,397.043,414.44,425.29,439.593,402.602,352.089,352.836,376.774,402.4,391.935,322.435,348.904,343.148,412.575,335.521,339.625,388.325,385.394,414.902,397.294,365.742,356.018,262.373,309.041,287.265,388.667,313.494,296.404,320.655,301.205,319.798
PC(P-16:0_16:1),57.411,60.75,41.821,72.33,62.093,50.51,38.914,47.978,47.524,33.982,37.153,36.913,36.84,35.503,55.434,39.33,42.41,47.382,20.9,27.811,67.091,62.535,85.826,75.025,77.292,62.718,68.085,68.48,70.146,55.919,67.477,58.245,59.234,50.586,52.088,61.751,65.773,49.701,76.673,59.188,75.412,46.208,53.493,52.414,67.918,45.731,65.196,67.044,63.59,67.899,48.864,29.826,64.696,59.647,45.176,65.896,53.698,61.495,57.081,43.765,62.398,56.641,67.494,93.646,102.588,100.3,49.44,83.869,111.47,93.049,97.827,86.978,70.186,67.496,85.618,73.033,88.369,84.336,72.863,71.885,79.899,84.054,72.942,66.671,95.573,117.126,85.9,88.662,71.14,92.692,74.785,71.559,80.019,62.32,65.237
PC(P-16:0_18:1),1277.896,1300.014,1120.521,1282.073,1223.82,1259.206,1132.572,1155.459,1082.189,1146.684,987.545,1081.121,1111.076,1072.376,991.524,1142.491,1007.998,1051.989,1011.338,1041.688,975.588,997.283,976.964,981.769,1119.11,1142.245,993.896,1004.449,887.293,833.844,911.329,969.094,793.341,1037.81,934.292,901.128,896.699,916.122,819.867,840.641,792.648,901.342,1095.308,1119.426,943.709,1050.179,1059.687,955.787,886.215,933.194,866.027,898.15,906.473,850.411,851.735,915.147,818.933,917.611,981.607,843.586,911.999,814.527,827.794,1783.373,1786.052,1708.962,1773.273,1627.471,1460.119,1350.639,1547.653,1597.222,1535.015,1485.202,1254.638,1123.955,1553.653,1311.498,1248.214,1365.731,1452.018,1383.07,1386.06,1330.798,1350.238,1366.582,1339.699,1394.414,1254.68,1124.507,1112.222,1033.775,1055.762,1061.159,978.973
PC(P-16:0_18:2),3313.046,3535.33,3194.984,3325.218,3237.791,3108.975,2825.003,3054.983,3102.414,2986.717,2642.21,2769.676,3098.449,2739.737,2691.891,2948.732,2603.12,2769.326,2689.452,2586.231,2450.834,2564.197,2922.745,2582.092,2871.523,2523.216,2581.748,2629.587,2344.863,2188.676,2496.718,2520.067,2401.404,2298.095,2488.769,2182.403,2281.694,2316.13,2392.202,2325.43,2099.483,2284.464,2414.162,2647,2233.474,2455.847,2448.046,2263.599,2202.012,2118.982,2170.952,2243.885,2200.859,2085.475,2160.743,2221.12,1980.114,2044.023,2021.651,2042.758,2311.863,2071.185,1977.382,4283.722,4313.186,3443.897,3587.161,3691.564,3466.33,3213.954,3450.853,3897.262,3402.068,3237.934,3229.849,2646.819,3255.995,3278.151,2985.953,3370.619,2896.992,3377.773,3250.297,3090.213,2923.073,2839.035,2982.568,2900.115,2866.883,2438.717,2493.477,2371.191,2382.634,2291.425,2341.464
PC(P-16:0_22:6),185.674,167.858,195.507,206.094,173.092,175.537,161.947,170.649,169.264,165.341,181.997,147.81,189.077,144.183,141.027,194.583,162.687,148.18,182.791,155.225,193.072,71.241,78.591,90.687,68.469,71.698,73.913,82.596,90.177,39.328,96.927,93.059,86.83,77.602,79.176,80.863,76.389,69.367,67.346,63.242,56.796,81.808,152.909,139.077,113.77,193.096,151.632,156.175,116.988,148.328,148.898,133.657,146.75,105.339,123.749,120.288,156.084,139.316,127.325,133.821,138.796,132.46,152.439,215.843,210.391,213.27,214.053,209.201,271.975,172.832,192.855,179.798,175.767,224.452,148.562,151.366,191.009,153.619,170.381,185.283,152.851,146.416,217.785,203.569,148.518,184.364,120.218,112.762,121.233,139.867,109.191,115.372,125.507,133.781,125.605
PC(P-17:0_20:4) (a),620.263,612.723,525.453,652.233,612.581,765.703,595.917,637.961,670.122,637.146,553.45,640.421,611.811,582.988,566.236,469.273,544.53,643.671,593.003,545.538,682.861,372.311,391.332,420.109,410.951,466.591,428.753,389.532,385.662,375.752,480.062,400.498,401.032,417.404,409.084,361.905,402.996,384.324,355.334,409.833,338.811,403.905,416.397,462.568,379.801,376.676,376.788,367.279,382.358,309.957,394.001,356.491,361.799,367.909,340.144,423.436,373.923,418.656,457.631,357.45,354.28,387.615,358.908,993.81,887.804,887.089,1011.254,931.323,884.569,893.352,846.12,905.851,769.026,939.898,890.846,709.682,782.871,1020.227,839.238,771.773,926.213,848.075,1089.944,789.89,751.398,665.092,618.064,729.726,619.552,597.626,590.251,641.652,720.833,634.126,584.614
PC(P-18:0_18:2),1782.927,1773.395,1696.172,1779.164,1716.568,1756.695,1706.438,1600.701,1730.904,1628.38,1554.422,1635.561,1516.632,1627.446,1266.556,1528.878,1542.727,1533.343,1440.656,1539.767,1599.025,1607.906,1587.041,1566.101,1602.468,1620.512,1472.347,1441.943,1419.918,1250.003,1439.958,1361.422,1424.884,1484.742,1364.192,1305.432,1285.526,1377.173,1349.378,1234.048,1196.472,1242.182,1538.328,1497.673,1466.603,1502.088,1634.108,1515.842,1356.529,1349.175,1381.712,1318.822,1253.846,1307.078,1399.178,1378.936,1251.385,1377.022,1341.896,1303.785,1371.28,1304.876,1167.778,2359.116,2663.551,2076.953,2124.75,2178.761,2099.608,1928.354,2127.668,2351.836,1966.593,1971.185,1868.425,1728.7,2072.028,1956.869,1860.658,1944.224,2013.149,1865.084,2071.245,1820.907,1829.83,1697.67,1752.277,1720.105,1447.845,1462.607,1393.276,1468.405,1500.862,1519.659,1262.381
PC(P-18:0_20:4),3160.666,3264.947,3025.382,3489.193,3214.085,3295.787,3482.529,3088.326,3272.401,3094.064,3112.902,3372.137,3435.902,3211.916,2850.452,3261.076,2744.495,3239.419,3030.376,3248.277,3374.741,3104.542,3138.876,2990.432,2994.814,3142.988,3164.249,2928.639,3295.851,2607.545,3154.307,3310.274,3075.426,3114.41,3131.534,3000.263,2914.477,3188.994,2801.136,2972.111,2890.157,2901.772,2681.675,2700.578,2402.066,2244.061,2490.023,2495.095,2275.371,2338.411,2282.161,2313.402,2151.826,2567.069,2408.753,2456.709,2148.324,2309.114,2567.946,2509.503,2476.825,2540.932,2318.313,5685.313,5667.284,5618.875,5923.58,5499.753,5408.334,5317.413,5442.702,5983.188,5520.449,5194.976,4878.024,3994.601,4934.68,5526.185,5447.962,5463.919,5328.833,5159.001,5794.548,4750.41,4259.813,4336.217,4411.207,4327.576,4105.771,4062.974,4134.102,3931.204,4008.897,4308.746,4036.896
PC(P-18:0_22:5),298.133,248.429,223.21,263.431,213.538,233.739,269.363,227.15,261.139,206.788,213.852,222.914,207.367,198.755,222.331,219.562,206.773,173.983,170.678,204.401,224.931,190.711,207.71,171.341,214.319,180.509,158.818,226.263,191.112,135.209,156.843,177.308,165.119,171.024,180.893,192.817,197.123,181.594,192.976,196.047,172.698,135.074,153.781,129.955,133.781,160.962,154.218,154.821,117.983,146.866,130.845,136.589,150.447,140.173,161.037,132.219,161.053,187.045,119.901,141.315,130.856,125.378,175.553,364.503,286.01,307.271,397.403,342.473,362.834,392.785,330.617,324.634,396.183,304.297,319.624,273.794,345.95,324.752,338.529,338.948,320.784,358.573,324.274,283.799,250.237,295.837,296.554,257.118,246.703,201.351,191.622,295.908,203.508,198.865,231.078
PC(P-18:0_22:6),233.122,208.899,201.755,186.269,188.879,227.897,238.734,225.321,223.704,185.132,187.202,166.593,176.731,234.231,199.668,197.806,148.167,203.754,176.836,182.307,178.702,98.686,95.455,95.623,106.16,100.713,127.215,90.436,87.982,62.398,67.199,90.291,83.33,108.099,115.034,77.306,84.046,61.228,117.529,91.832,78.806,70.011,136.085,213.768,131.089,167.943,182.179,185.362,168.385,159.485,157.363,148.64,127.12,139.414,162.663,137.685,144.05,131.614,141.672,140.647,179.397,158.611,159.828,295.225,248.307,215.03,274.408,330.106,281.926,248.618,218.419,237.524,206.747,267.703,272.879,184.252,238.187,238.733,240.948,234.329,220.743,285.45,264.832,214.536,215.864,203.449,171.786,174.288,140.256,214.275,126.695,162.897,161.878,163.295,220.321
PC(P-18:1_18:1),227.301,231.418,207.696,291.016,238.412,217.717,228.461,170.279,182.942,185.481,172.646,170.2,237.977,232.326,178.278,187.947,216.387,232.384,147.809,175.756,236.074,215.186,213.158,202.663,194.634,182.761,218.211,202.209,170.743,159.608,186.244,217.901,158.536,184.126,178.881,172.99,168.201,182.473,177.625,148.872,144.408,188.472,131.846,165.415,119.15,139.216,119.183,178.983,149.881,125.629,104.566,152.199,115.272,121.729,141.048,130.371,132.678,140.292,160.117,145.052,105.836,118.328,145.13,366.149,337.872,316.139,432.729,373.207,356.534,269.584,387.937,387.04,277.489,267.531,251.594,209.681,317.853,290.662,277.11,287.53,230.283,294.917,271.918,313.034,297.868,272.844,256.473,266.902,255.965,242.084,250.754,264.223,295.658,234.344,207.867
PC(P-18:1_22:6),33.816,59.551,43.097,39.328,41.793,44.959,52.882,67.43,40.341,30.73,30.818,35.948,52.27,36.375,45.202,24.598,36.13,52.702,25.792,38.1,34.654,16.819,12.786,24.417,25.664,30.497,21.292,23.416,17.424,13.908,24.82,18.331,35.254,25.168,22.503,35.4,21.412,31.318,35.498,10.264,3.36,27.522,26.298,19.306,40.287,18.1,30.866,24.216,43.721,20.726,43.459,35.419,30.118,32.045,30.941,32.481,25.034,24.654,40.259,31.862,24.731,33.96,32.388,86.449,89.925,76.062,114.043,91.016,93.87,52.829,75.657,77.495,66.827,63.432,88.431,65.444,83.238,43.05,78.416,50.222,90.666,64.869,52.631,49.512,49.304,46.863,64.034,42.361,38.195,61.038,61.281,62.363,51.544,65.726,51.566
PC(P-20:0_20:4),328.447,310.996,257.634,286.348,309.574,279.793,287.212,313.799,266.547,260.249,248.906,275.298,286.692,282.5,243.093,309.25,268.269,282.502,313.231,306.08,229.289,248.687,279.447,245.465,308.426,332.541,245.27,253.639,227.422,271.741,295.292,265.184,248.395,219.995,290.502,246.261,236.574,302.215,256.3,285.937,266.212,249.061,208.018,227.353,217.401,160.443,226.047,212.658,215.241,192.378,215.917,179.931,188.964,200.465,198.123,223.679,171.19,201.565,209.367,173.384,204.659,199.584,181.141,538.105,549.969,526.511,492.018,643.736,587.686,584.369,542.505,480.375,574.205,572.4,543.174,459.591,553.006,499.067,420.449,573.484,499.955,587.995,594.962,535.014,434.833,504.841,436.598,348.493,319.908,439.428,343.025,343.422,480.766,420.074,421.167
PE(14:0_20:4)-H,2.077,1.483,1.162,1.266,2.108,2.057,1.204,1.335,0.983,1.559,0.723,1.883,0.92,0.586,1.432,0.858,0.536,0.933,2.723,1.174,2.066,1.293,1.099,1.085,0.891,1.455,0.492,0.823,1.175,0.986,1.242,1.357,0.78,0.713,0.98,1.066,1.167,0.827,1.641,0.618,1.08,0.556,1.029,0.625,1.759,2.047,1.655,0.943,2.001,1.202,0.959,0.478,0.989,0.336,1.273,1.101,0.924,1.372,0.562,1.097,1.105,0.644,0.983,2.711,2.671,2.982,1.771,1.956,1.999,1.242,0.883,1.483,2.066,1.479,1.447,1.101,1.567,2.227,2.14,0.818,1.266,2.613,1.843,2.409,1.112,1.048,1.083,0.471,0.636,0.478,0.957,0.984,0.759,1.143,1.244
PE(15:0_18:0)-H,15.726,16.892,17.08,18.023,16.51,13.773,14.68,14.884,15.742,14.991,15.59,14.521,15.165,18.364,14.923,16.941,15.621,17.027,15.379,14.14,13.742,6.883,6.726,9.054,8.856,8.905,6.327,9.588,8.148,6.575,6.711,9.474,7.754,9.366,8.28,8.259,8.006,7.355,8.252,6.863,7.938,7.215,9.722,9.724,6.97,8.939,8.966,6.95,8.92,8.449,6.199,8.117,8.153,7.019,7.34,6.42,7.95,7.598,7.202,9.394,5.346,7.972,6.97,12.972,16.146,13.356,14.902,13.451,10.753,13.93,9.95,13.493,13.531,12.347,10.748,8.742,13.229,12.488,12.7,11.457,12.388,12.785,13.545,12.347,7.71,9.126,8.856,7.515,8.306,7.276,7.979,9.315,7.435,8.959,7.83
PE(15:0_20:1)-H,11.135,7.148,10.511,8.324,11.119,8.386,10.159,7.385,9.777,6.331,10.219,6.714,7.36,7.61,8.47,8.399,8.234,8.714,11.169,9.47,9.848,6.769,5.953,5.059,5.895,3.929,5.083,8.031,6.511,4.773,3.879,4.689,5.031,5.562,7.114,5.836,3.714,6.283,4.699,5.857,3.863,4.688,6.187,5.543,4.441,4.46,4.176,3.195,5.994,6.155,4.388,5.776,3.459,4.046,4.216,5.964,5.099,5.324,3.564,6.785,3.652,4.985,4.344,8.623,8.353,6.714,6.059,6.707,5.396,9.832,6.881,5.745,6.307,6.467,8.143,6.757,9.201,9.509,6.959,7.505,6.353,8.541,7.238,6.905,5.358,3.709,4.245,5.544,4.649,4.572,6.49,4.469,5.957,5.416,4.545
PE(15:0_20:2)-H,19.164,18.453,18.871,17.728,23.857,19.174,21.063,18.612,17.591,17.808,17.539,21.019,12.31,18.619,16.016,17.999,17.274,17.086,16.712,18.777,21.65,10.726,13.211,10.663,9.399,10.49,9.963,12.789,13.936,11.078,8.571,8.729,12.183,9.955,11.677,12.43,10.451,8.837,13.37,13.973,11.864,10.07,8.634,7.637,9.262,7.921,8.453,9.245,10.463,10.822,5.939,8.162,6.208,7.883,7.629,9.368,5.942,10.18,8.893,8.925,10.659,7.164,7.497,12.4,12.574,10.547,9.472,13.022,11.917,13.765,13.281,13.337,12.027,11.279,10.243,10.47,13.893,10.112,9.197,13.834,8.73,12.052,11.854,11.013,5.981,7.54,8.259,7.389,5.048,7.955,7.657,9.729,9.129,6.439,5.419
PE(16:0_16:0)-H,4.971,3.098,4.028,4.682,3.281,2.875,3.15,2.394,2,2.746,2.817,4.517,3.52,4.404,3.018,3.013,5.329,3.719,2.124,2.225,4.527,4.249,6.638,6.097,6.432,5.706,6.68,6.935,5.604,4.38,5.988,7.203,6.332,5.531,7.085,4.982,5.984,5.796,7.015,4.772,6.291,4.913,5.488,6.331,5.438,6.546,4.003,4.141,4.505,3.824,4.766,7.335,4.126,9.226,6.619,4.637,5.361,4.948,5.074,7.589,2.585,8.831,6.416,8.591,9.504,12.459,8.852,9.428,10.606,10.19,12.002,8.257,11.491,10.268,8.978,8.362,12.76,9.75,9.409,9.908,9.89,8.272,9.646,7.885,4.88,6.568,3.954,6.508,4.971,6.176,6.2,3.775,6.965,4.131,3.325
PE(16:0_16:1)-H,1.512,3.259,3.25,2.866,2.472,1.723,1.504,2.464,2.752,1.692,2.854,2.046,3.007,1.946,3.095,3.287,2.547,3.281,2.13,3.985,2.335,9.878,10.955,12.222,11.396,8.361,7.089,7.578,10.738,8.983,10.092,10.763,8.817,9.111,10.665,9.578,10.367,9.352,10.569,12.623,8.493,10.18,5.946,7.383,4.261,5.735,6.508,5.315,4.962,5.013,5.404,4.773,5.665,6.417,5.146,4.494,7.106,7.394,5.553,4.05,4.158,6.487,5.099,9.577,11.222,12.767,11.632,10.761,9.904,12.026,8.615,6.867,10.445,12.005,10.258,8.078,11.966,10.236,10.891,9.551,10.03,10.437,11.023,9.51,10.311,10.45,12.117,9.539,10.139,8.788,6.687,10.662,11.03,8.649,9.341
PE(16:0_18:1)-H,82.47,88.515,82.864,81.423,93.133,83.9,83.23,78.399,82.507,84.491,83.843,84.754,87.101,79.347,79.133,87.385,75.383,83.394,85.145,87.02,81.067,128.715,129.509,127.83,128.457,123.306,123.383,130.586,120.568,112.851,133.809,119.625,121.34,123.193,122.424,122.681,120.486,123.611,118.341,120.436,121.323,126.637,110.332,103.661,96.123,95.712,99.625,94.67,96.265,98.29,95.155,95.792,95.047,96.163,106.707,96.832,91.942,97.448,103.983,103.15,95.361,86.588,100.75,190.737,191.128,167.821,186.43,174.379,157.946,167.359,173.393,186.83,154.729,160.476,174.578,144.464,168.444,174.525,170.181,156.489,169.133,175.569,179.014,161.588,122.214,118.84,119.491,110.966,116.67,113.219,108.418,111.586,120.004,102.234,118.898
PE(16:0_18:2)-H,266.602,275.421,250.079,256.523,262.998,264.299,263.345,268.362,256.283,253.26,245.565,258.164,252.691,259.74,242.343,285.234,225.342,253.823,260.549,265.112,253.793,310.424,304.851,327.133,318.833,326.49,298.391,331.173,328.649,277.467,333.795,325.531,308.186,311.97,330.868,307.88,305.651,320.712,308.002,320.343,323.1,324.101,212.782,225.724,192.013,221.935,206.06,213.404,200.986,204.486,211.797,212.074,205.915,202.42,214.724,210.254,208.565,211.8,224.962,212.43,219.83,218.343,223.447,395.111,392.591,342.749,399.064,369.231,353.16,361.871,373.793,372.419,351.99,347.021,345.058,309.081,377,366.237,367.056,328.335,353.742,353.662,393.85,374.344,249.38,240.819,232.091,216.92,230.832,218.798,237.511,217.038,219.726,218.222,224.279
PE(16:0_18:3)-H,3.309,2.592,1.951,2.144,2.903,3.622,2.302,3.908,3.573,3.477,2.643,3.33,2.867,4.085,3.345,3.803,3.202,2.138,2.991,3.474,3.129,9.58,10.005,12.985,10.658,11.519,10.33,9.265,9.584,8.378,10.936,9.32,9.627,7.93,9.011,9.58,10.021,9.608,9.559,10.338,9.193,7.898,3.371,6.429,5.899,6.625,5.774,5.743,4.848,4.703,6.84,4.313,4.68,4.175,4.338,4.842,3.883,3.362,3.468,5.795,7.251,4.761,3.847,11.236,10.732,8.416,10.343,10.864,10.898,10.315,9.391,8.553,10.2,9.251,9.758,7.301,10.416,8.498,9.006,10.252,9.699,12.976,10.52,8.79,5.712,7.149,7.052,5.932,7.166,6.266,5.132,6.27,7.002,5.782,6.772
PE(16:0_20:2)-H,5.764,5.232,4.963,7.848,4.53,6.768,5.468,5.794,4.397,5.734,8.217,6.971,7.023,5.013,5.694,7.869,4.471,5.251,3.025,6.669,6.275,4.273,6.458,4.846,4.96,4.665,3.932,4.042,5.212,3.404,4.169,3.045,3.341,6.245,4.399,4.229,4.174,4.594,2.594,4.747,4.98,4.576,6.589,4.839,8.043,4.921,4.54,3.197,7.764,5.38,5.146,4.33,4.226,5.387,4.577,4.073,7.184,4.533,3.897,4.209,3.867,5.539,5.277,7.876,7.871,7.448,8.768,5.222,6.956,9.922,6.567,3.89,5.493,8.665,5.909,6.324,6.896,8.54,6.533,7.761,5.411,6.704,9.455,7.628,6.506,4.706,4.615,5.285,4.14,5.188,4.533,2.067,6.443,4.638,5.181
PE(16:0_20:3)-H,20.887,25.879,19.534,19.339,24.059,19.797,24.723,23.608,20.412,29.433,23.975,21.939,19.646,18.577,21.14,23.044,24.086,24.643,18.63,25.143,23.707,36.058,38.976,41.284,41.012,32.479,32.531,32.428,40.63,34.686,36.915,36.659,34.795,40.157,32.473,34.045,33.172,31.122,33.56,37.642,30.91,28.517,26.233,25.232,27.979,23.815,30.061,28.621,26.291,28.071,25.123,26.452,25.887,23.744,32.397,22.102,27.538,28.083,26.454,29.501,29.554,24.949,23.272,47.746,52.48,45.683,50.986,44.719,43.802,48.472,47.938,44.776,47.586,38.564,48.811,35.132,43.368,42.648,41.557,44.164,43.698,45.308,48.87,45.533,38.009,35.689,33.559,31.833,33.677,28.578,35.54,34.258,36.357,32.378,33.393
PE(16:0_20:4)-H,119.628,121.888,105.563,111.593,114.819,115.45,118.43,123.655,125.339,128.506,108.79,113.371,123.382,116.022,121.445,115.916,93.265,107.348,119.145,119.164,118.945,207.25,222.742,223.864,212.483,206.786,195.841,214.069,217.665,201.491,208.052,215.443,201.374,214.171,214.251,210.775,201.876,214.079,212.6,218.769,209.359,207.777,118.752,124.294,124.336,126.134,123.855,135.585,127.593,122.51,118.082,118.742,133.857,132.894,132.833,124.245,122.738,119.371,119.352,128.057,126.215,120.491,134.371,266.145,288.917,278.531,272.039,273.434,256.433,278.513,246.286,275.034,250.846,251.399,270.129,215.045,261.739,261.305,252.759,233.527,259.83,260.904,282.916,251.945,203.128,194.755,196.724,197.146,199.733,180.361,177.906,181.57,181.347,180.704,184.287
PE(16:0_20:5)-H,4.299,4.642,3.36,5.509,4.772,3.539,4.494,4.98,4.443,3.843,3.058,3.613,3.904,3.517,3.534,3.684,3.406,4.815,3.688,4.963,3.97,3.74,3.525,3.058,4.63,3.235,3.628,2.872,2.461,2.322,4.286,3.412,4.577,3.153,3.523,4.149,3.088,3.683,3.453,4.8,3.711,3.16,4.217,1.961,1.634,1.865,2.1,4.554,2.611,3.016,2.704,2.499,2.316,1.837,1.681,3.235,2.282,2.827,2.055,4.883,2.431,3.508,2.301,6.919,5.504,4.051,7.325,5.416,6.351,6.707,7.477,8.323,5.96,6.186,7.554,4.172,6.423,5.167,5.48,6.004,5.853,7.031,5.097,4.177,3.691,3.778,3.916,3.152,3.704,2.9,3.747,2.783,2.5,3.138,2.583
PE(16:0_22:4)-H,10.332,6.086,7.925,8.93,7.678,6.547,6.5,8.161,8.235,8.42,9.045,6.129,6.109,5.843,10.45,9.569,5.792,6.123,6.495,8.689,9.396,31.663,33.21,35.502,31.307,24.73,28.088,29.475,30.356,26.832,29.99,34.577,30.009,28.645,33.184,25.253,31.013,35.447,28.418,29.549,27.212,31.022,17.327,16.802,14.688,16.145,17.365,13.717,18.16,14.367,15.942,16.565,11.395,11.687,13.135,10.692,16.844,14.056,13.058,19.317,15.41,13.09,18.589,35.138,30.22,29.868,33.928,37.474,31.008,30.174,24.519,28.323,23.729,32.052,34.071,24.548,30.76,31.233,33.319,28.078,31.548,30.198,33.126,31.569,31.405,29.342,33.173,36.617,28.882,30.664,31.044,31.085,34.674,37.17,28.359
PE(16:0_22:5)-H,31.077,34.036,29.575,36.929,35.908,24.454,32.794,30.901,35,35.617,26.691,36.703,36.421,34.35,29.996,30.249,30.383,34.62,31.528,34.787,30.514,66.195,68.71,75.684,67.675,69.508,68.968,66.414,73.463,62.853,67.81,71.04,63.418,72.982,73.965,67.509,69.681,71.486,76.124,67.811,68.513,70.538,38.574,38.439,38.599,37.255,42.849,37.661,37.524,37.722,38.518,31.596,36.227,33.933,35.726,39.336,39.385,39.965,41.838,40.238,38.46,41.977,34.507,80.328,82.513,77.651,72.304,81.417,77.286,73.758,77.909,80.733,77.096,76.035,79.237,60.22,70.347,81.788,86.657,75.134,75.934,81.477,84.444,71.681,66.744,63.937,68.5,59.172,61.175,61.102,67.794,74.685,64.656,69.696,60.141
