name,batch01_CHUV_P001,batch01_CHUV_P002,batch01_CHUV_P003,batch01_CHUV_P004,batch01_CHUV_P005,batch01_CHUV_P006,batch01_CHUV_P007,batch01_CHUV_P008,batch01_CHUV_P009,batch01_CHUV_P010,batch01_CHUV_P011,batch01_CHUV_P012,batch01_CHUV_P013,batch01_CHUV_P014,batch01_CHUV_P015,batch01_CHUV_P016,batch01_CHUV_P017,batch01_CHUV_P018,batch01_CHUV_P019,batch01_CHUV_P020,batch01_CHUV_P021,batch01_F_P001,batch01_F_P002,batch01_F_P003,batch01_F_P004,batch01_F_P005,batch01_F_P006,batch01_F_P007,batch01_F_P008,batch01_F_P009,batch01_F_P010,batch01_F_P011,batch01_F_P012,batch01_F_P013,batch01_F_P014,batch01_F_P015,batch01_F_P016,batch01_F_P017,batch01_F_P018,batch01_F_P019,batch01_F_P020,batch01_F_P021,batch01_M_P001,batch01_M_P002,batch01_M_P003,batch01_M_P004,batch01_M_P005,batch01_M_P006,batch01_M_P007,batch01_M_P008,batch01_M_P009,batch01_M_P010,batch01_M_P011,batch01_M_P012,batch01_M_P013,batch01_M_P014,batch01_M_P015,batch01_M_P016,batch01_M_P017,batch01_M_P018,batch01_M_P019,batch01_M_P020,batch01_M_P021,batch01_NAT_P001,batch01_NAT_P002,batch01_NAT_P003,batch01_NAT_P004,batch01_NAT_P005,batch01_NAT_P006,batch01_NAT_P007,batch01_NAT_P008,batch01_NAT_P009,batch01_NAT_P010,batch01_NAT_P011,batch01_NAT_P012,batch01_NAT_P013,batch01_NAT_P014,batch01_NAT_P015,batch01_NAT_P016,batch01_NAT_P017,batch01_NAT_P018,batch01_NAT_P019,batch01_NAT_P020,batch01_NAT_P021,batch01_QC001,batch01_QC002,batch01_QC003,batch01_QC004,batch01_QC005,batch01_QC006,batch01_QC007,batch01_QC008,batch01_QC009,batch01_QC010,batch01_QC011
TAG(44:1_FA16:1)+NH4,36.511,51.637,36.593,33.534,42.107,36.06,23.823,45.861,44.16,36.371,45.688,49.466,48.373,48.145,58.014,45.198,31.415,41.003,28.536,31.726,23.205,15.957,21.274,23.954,26.076,18.613,22.572,29.372,13.213,20.38,28.492,45.328,12.073,23.033,23.408,24.885,16.567,23.034,27.916,14.593,18.972,16.306,5.415,17.471,12.762,12.229,15.777,11.78,8.822,8.32,10.549,9.993,12.616,7.618,22.618,8.508,15.144,14.412,21.119,8.267,25.762,13.228,19.259,71.282,73.119,55.033,60.834,59.182,80.568,50.294,63.291,72.327,54.978,56.344,55.477,60.509,72.058,53.419,45.693,57.689,64.985,52.374,68.899,42.89,19.81,12.93,18.436,19.084,22.616,22.543,14.031,24.793,23.697,21.732,20.045
TAG(44:1_FA18:1)+NH4,188.195,215.703,175.646,194.176,218.12,184.559,192.669,172.757,240.862,213.871,195.554,185.723,231.292,208.721,197.698,206.018,177.218,216.186,166.742,161.95,221.086,59.672,51.342,57.894,58.94,70.648,65.591,57.656,70.915,55.265,54.255,91.338,80.262,73.855,74.653,79.509,85.843,56.987,94.393,55.35,75.875,76.351,61.966,63.58,50.93,52.285,67.427,55.813,53.733,41.488,64.165,47.138,45.939,41.166,60.639,70.505,59.832,46.284,50.643,52.777,51.209,47.101,63.735,247.346,265.152,237.439,260.003,242.1,244.358,253.04,245.447,250.867,237.547,249.455,238.689,191.896,194.51,244.318,225.794,247.267,216.082,264.106,265.371,266.398,50.976,68.248,62.82,41.134,40.836,59.786,30.132,48.596,50.266,47.164,45.516
TAG(44:2_FA18:1)+NH4,57.229,46.777,40.067,59.76,57.757,36.994,46.757,43.653,46.71,50.641,66.72,50.042,34.61,46.085,49.521,55.914,44.138,44.871,53.642,37.642,57.838,15.887,24.707,24.559,9.274,15.325,21.337,13.984,14.709,15.124,20.396,27.001,21.018,15.064,13.529,17.38,20.363,21.385,18.656,19.809,20.391,20.567,28.326,13.266,29.831,6.211,15.332,9.846,16.632,20.122,18.227,29.342,18.562,8.266,18.985,13.258,20.423,28.266,17.349,13.55,21.291,20.475,16.416,61.966,55.05,59.065,77.506,55.38,53.408,62.698,55.745,67.648,81.043,70.283,78.506,46.09,48.447,52.105,53.559,74.456,48.545,69.57,55.509,79.061,15.025,19.383,13.922,29.466,21.97,12.57,28.941,25.549,20.11,15.661,12.414
TAG(44:3_FA18:2)+NH4,29.711,33.721,43.649,39.565,21.527,34.497,29.046,22.508,21.325,36.189,39.048,29.03,27.571,31.86,33.082,25.356,26.679,40.992,35.664,33.904,36.105,14.632,5.246,8.696,13.374,7.32,8.763,14.71,17.258,5.864,8.159,10.685,11.421,6.566,7.156,5.004,5.387,8.676,10.137,9.788,13.933,14.969,17.132,11.803,10.219,9.86,7.57,10.162,6.938,4.595,12.141,9.535,6.608,6.807,4.908,18.879,4.294,8.325,11.142,3.118,3.685,6.519,7.076,37.701,24.258,39.305,22.662,32.122,27.764,34.426,21.213,25.125,28.849,23.228,26.461,16.822,22.278,23.487,25.317,22.996,19.56,26.593,24.743,29.108,15.233,3.716,8.239,3.368,7.873,10.181,10.551,16.741,10.689,6.553,8.083
TAG(45:0_FA16:0)+NH4,67.103,76.63,58.993,88.506,90.405,52.99,69.7,87.35,67.804,63.49,59.821,87.591,58.568,57.065,71.48,52.92,36.654,96.624,59.627,65.391,71.061,11.251,12.806,11.393,15.431,17.226,9.431,11.257,9.271,3.094,15.416,11.381,14.585,15.332,18.305,8.712,19.814,14.809,15.625,11.567,18.56,7.706,40.671,23.735,19.637,18.127,25.669,40.67,21.418,28.753,15.891,22.835,22.172,29.515,39.964,19.858,41.01,25.812,12.871,25.903,26.185,30.766,14.99,41.311,60.087,45.807,42.465,42.784,43.169,48.566,43.286,39.73,39.412,76.343,50.609,25.933,56.594,49.881,56.633,54.225,39.644,38.885,45.301,36.249,12.096,6.773,8.17,9.163,14.445,12.49,10.684,13.013,2.584,13.864,6.33
TAG(45:1_FA16:0)+NH4,32.997,19.317,14.642,31.581,24.69,19.872,33.192,37.857,24.129,17.595,28.422,25.934,22.316,21.632,18.644,32.716,17.976,26.008,33.916,23.307,24.45,4.837,4.171,10.118,7.314,10.758,11.473,8.443,2.904,2.679,6.517,6.403,9.535,4.792,4.055,16.713,3.414,7.935,6.026,7.148,11.634,3.697,26.009,23.073,14.549,18.734,24.403,25.65,14.616,10.704,16.917,30.603,6.152,18.459,21.348,21.816,32.724,23.563,23.52,10.139,24.279,7.215,26.495,28.318,21.155,23.54,29.206,22.249,21.062,17.759,13.136,24.845,19.51,15.338,13.64,20.63,34.918,22.9,17.772,19.792,17.987,14.227,19.459,15.739,4.877,6.997,7.328,11.411,4.631,10.647,6.432,9.29,7.341,9.553,3.418
TAG(45:1_FA18:1)+NH4,30.575,25.654,22.726,23.385,41.737,25.194,26.025,39.322,17.402,33.438,23.164,37.82,26.177,30.449,26.013,28.699,24.923,27.481,24.084,13.335,34.422,1.841,9.436,4.74,6.87,5.634,1.666,8.661,9.88,6.782,7.428,9.449,12.071,14.405,9.08,8.391,6.262,8.744,7.529,4.036,9.102,5.574,11.58,7.453,17.321,5.808,9.585,13.646,1.686,12.222,4.18,4.923,9.558,8.339,11.57,7.147,4.582,7.295,6.725,7.775,8.243,2.858,2.131,33.145,21.364,33.865,35.613,31.45,29.651,23.36,21.06,44.822,11.664,20.143,20.642,17.869,11.545,33.241,23.771,17.98,32.023,20.34,27.696,36.09,4.423,5.461,9.955,3.894,5.973,3.86,3.83,3.776,5.97,6.276,7.519
TAG(46:0_FA14:0)+NH4,348.444,388.525,408.644,426.083,405.926,359.618,348.093,358.98,372.218,393.271,400.728,387,417.858,388.627,296.172,342.481,417.545,435.132,363.987,352.895,368.039,169.189,156.638,148.803,162.063,158.005,171.44,207.386,204.944,132.811,139.074,169.651,155.271,166.622,171.547,155.319,167.699,156.627,141.76,152.024,150.132,132.217,206.603,190.408,183.735,166.854,168.899,184.437,148.289,156.027,163.767,160.529,149.767,147.034,172.948,204.149,171.726,197.514,181.875,211.009,206.714,233.394,179.031,480.409,455.447,455.668,519.158,422.323,481.314,422.354,448.071,432.305,432.166,465.873,471.876,381.939,415.528,435.68,449.312,414.082,379.689,490.104,443.016,413.964,193.323,190.822,212.018,206.979,183.22,202.875,162.789,174.758,190.646,183.587,180.614
TAG(46:0_FA16:0)+NH4,778.106,788.747,720.513,846.294,907.67,755.944,801.253,821.179,839.099,755.273,860.411,788.149,889.333,815.464,682.964,803.634,749.115,889.2,831.424,768.948,858.636,357.725,360.148,335.338,359.246,331.029,323.256,364.881,385.947,293.574,387.103,343.535,331.072,371.733,318.311,313.934,367.667,383.54,329.962,320.201,338.508,312.598,353.205,460.229,418.711,348.062,423.987,456.471,368.434,416.238,386.62,421.245,378.149,479.64,394.918,381.841,440.549,351.307,429.905,396.63,418.628,365.711,398.007,1061.577,1090.685,948.586,1157.706,992.749,996.159,935.706,1005.563,1032.478,881.668,1046.325,945.86,889.556,898.327,958.113,919.301,947.717,923.174,1041.573,974.785,923.517,476.68,418.87,502.149,409.601,387.058,372.639,392.679,393.638,432.018,408.263,402.347
TAG(46:0_FA18:0)+NH4,79.783,105.511,94.229,79.191,86.018,79.368,76.277,82.071,80.803,78.504,82.304,91.837,82.294,83.794,101.756,95.483,88.151,75.169,61.888,102.972,93.003,34.034,44.478,38.952,38.438,37.058,37.571,32.518,43.121,31.339,38.196,40.914,30.876,32.829,35.907,34.972,42.2,32.957,42.026,37.435,36.28,21.879,14.738,30.414,9.079,9.266,7.085,17.165,23.021,18.995,19.431,6.105,23.043,17.397,16.424,32.385,8.608,12.482,7.893,10.079,21.618,19.832,13.645,131.826,136.913,131.249,171.071,145.998,124.495,136.159,155.07,121.532,140.098,141.467,150.004,145.332,139.346,111.071,135.415,128.873,119.025,143.513,183.487,135.768,25.379,32.412,32.167,33.696,30.783,25.511,24.65,28.766,26.466,25.486,24.017
TAG(46:1_FA14:0)+NH4,263.952,328.948,283.238,347.066,318.048,335.566,345.21,324.028,312.733,286.345,339.584,331.212,315.495,371.339,359.991,318.494,280.481,373.093,254.307,314.821,296.633,232.037,196.718,210.551,233.334,219.531,197.333,199.855,220.532,193.107,224.685,196.42,222.369,241.169,234.318,203.294,218.589,218.4,172.711,198.847,184.469,214.603,188.578,187.45,199.339,180.019,221.319,217.49,163.077,171.394,166.584,188.899,211.939,217.129,193.589,155.863,161.666,202.777,200.213,207.061,157.367,166.213,185.231,545.256,608.619,547.106,596.512,534.679,536.609,512.783,535.971,580.898,431.995,532.078,543.905,429.465,517.3,502.559,489.371,434.472,423.959,501.075,605.962,453.11,237.732,218.58,243.507,188.425,216.151,197.836,172.003,208.089,208.981,194.728,177.174
TAG(46:1_FA16:0)+NH4,353.866,364.766,316.22,362.584,399.269,354.281,341.893,329.107,331.118,379.7,328.726,341.987,337.975,346.149,351.534,339.973,325.182,367.267,346.205,358.387,308.925,294.037,317.892,281.188,330.3,345.79,253.401,334.481,279.839,248.105,320.926,313.484,279.433,326.167,343.563,312.162,321.777,333.6,287.554,289.3,325.603,320.5,272.76,244.435,195.951,281.805,236.095,280.312,226.117,229.951,264.085,260.224,239.595,281.737,245.181,288.49,203.157,275.906,294.261,264.487,276.753,251.679,254.481,861.627,832.795,866.532,944.66,851.097,800.694,857.207,795.093,739.584,776.98,798.421,802.662,646.967,787.014,766.099,772.356,762.3,761.156,832.637,906.222,695.955,319.854,302.841,330.181,292.286,298.223,298.532,237.255,325.934,302.767,290.887,298.14
TAG(46:1_FA16:1)+NH4,97.689,94.76,87.558,79.726,99.465,78.99,80.253,85.479,73.549,72.81,62.418,88.081,76.264,84.685,76.342,70.603,58.383,61.727,84.033,85.143,70.026,101.919,96.226,97.846,95.749,92.65,92.716,111.147,76.23,92.87,115.702,95.576,91.843,103.5,101.689,111.47,97.214,95.017,111.828,98.682,89.111,80.656,109.308,116.011,93.959,124.221,117.67,129.392,110.782,98.378,125.508,103.649,108.377,73.98,120.646,133.02,130.257,131.294,145.657,98.353,127.952,97.828,113.193,228.585,245.291,227.824,285.843,228.824,266.777,236.871,164.86,204.939,201.18,198.902,236.244,183.556,209.371,187.187,232.313,211.726,202.375,256.036,246.495,214.18,140.433,150.869,134.77,140.833,140.973,129.682,128.379,104.866,100.756,122.116,123.125
TAG(46:1_FA18:0)+NH4,26.863,31.657,46.984,44.853,40.363,36.878,22.96,45.683,37.161,41.93,29.889,34.006,47.718,53.957,45.683,23.519,27.304,32.188,34.19,38.34,48.2,13.345,24.521,13.29,18.167,14.307,21.702,18.214,25.163,27.17,23.585,14.233,21.7,27.445,16.658,30.184,14.473,15.895,13.351,14.087,11.614,12.467,17.587,16.768,19.819,9.044,7.064,13.085,3.725,10.549,12.004,8.9,19.263,12.242,21.246,17.495,5.609,12.097,23.233,10.904,15.183,9.938,7.55,57.998,51.664,43.752,49.767,27.981,40.744,50.789,47.477,48.189,37.846,44.827,47.748,27.486,42.569,51.718,45.281,53.926,44.957,73.509,39.609,41.404,16.654,11.998,18.622,13.745,12.077,10.74,11.121,10.044,12.42,9.594,9.963
TAG(46:1_FA18:1)+NH4,399.261,428.211,415.763,447.873,460.405,454.837,415.337,422.988,422.925,390.216,443.265,405.168,428.448,405.31,401.165,427.507,367.35,425.119,434.694,395.37,342.934,286.44,283.456,251.696,274.778,257.698,297.891,304.824,323.52,227.203,283.069,271.507,312.902,280.384,300.223,238.949,269.909,283.929,285.017,292.983,236.573,277.384,119.957,154.809,150.574,118.386,165.271,159.942,125.147,176.566,170.123,143.085,151.466,169.108,140.183,131.216,144.928,125.53,146.34,150.966,147.652,145.312,172.907,834.446,846.708,820.341,878.744,720.168,747.235,811.706,812.221,808.465,690.899,779.581,735.49,640.571,714.364,764.369,770.051,660.477,785.372,790.901,951.916,767.396,228.977,179.069,200.021,209.675,170.491,192.266,169.615,200.976,168.961,211.278,188.07
TAG(46:2_FA14:0)+NH4,147.905,175.263,156.27,177.292,152.981,164.46,145.553,160.178,150.827,120.284,148.726,149.374,143.454,185.555,130.799,137.545,147.921,168.943,144.631,165.087,162.259,126.106,119.342,106.468,126.612,115.653,102.573,130.883,111.721,91.721,111.321,120.709,108.588,121.554,144.217,145.62,120.779,116.204,131.646,111.957,97.27,102.731,85.776,66.633,61.86,82.234,109.182,91.837,77.562,91.83,86.727,104.387,78.796,70.319,99.415,72.572,74.876,67.674,63.255,91.664,76.763,65.372,74.544,186.591,223.374,208.124,233.433,207.384,215.104,211.445,183.146,229.43,151.352,181.447,163.077,157.717,178.608,169.488,199.877,181.444,191.491,217.892,228.24,189.212,78.061,75.349,84.068,82.176,79.339,78.727,73.979,72.837,94.492,71.25,76.683
TAG(46:2_FA16:0)+NH4,142.742,104.747,127.828,157.236,131.275,135.002,145.801,130.022,125.672,129.737,155.036,142.347,163.998,151.739,124.129,137.166,107.234,124.058,126.632,142.188,129.242,140.118,151.85,149.279,152.908,151.828,143.559,146.234,151.69,113.623,122.487,152.942,132.661,123.66,157.376,161.521,126.049,134.056,132.028,130.077,156.289,131.961,95.81,93.033,71.691,96.626,102.204,94.407,86.24,60.042,105.26,94.415,83.598,73.177,97.564,107.095,98.113,105.027,107.026,106.779,86.46,90.34,65.472,268.464,309.613,247.269,303.428,265.972,262.176,282.568,285.377,299.672,269.219,304.503,292.004,199.839,276.708,268.414,270.425,316.77,247.099,291.145,311.987,262.711,92.27,110.621,111.96,127.193,102.871,115.235,104.113,95.571,104.134,94.152,99.381
TAG(46:2_FA16:1)+NH4,42.013,50.791,30.406,42.399,31.887,48.084,32.332,34.982,37.975,37.069,28.44,27.652,31.828,40.109,61.67,40.034,23.154,45.977,40.877,35.948,33.013,78.147,83.295,77.151,91.784,80.082,95.022,96.836,108.193,66.397,83.612,79.408,85.815,85.017,92.911,78.63,81.893,104.387,94.312,78.528,71.422,90.75,57.297,51.753,55.44,31.709,57.548,46.008,45.055,54.459,52.761,42.474,53.787,37.03,60.915,59.467,64.659,60.717,68.364,61.73,59.135,37.048,56.476,193.902,130.869,148.943,141.849,159.457,140.215,154.894,174.079,146.053,131.793,159.135,137.476,114.851,173.736,126.807,133.326,129.53,132.557,171.214,164.753,155.22,64.628,78.817,69.554,81.136,68.952,80.697,66.789,58.16,60.811,71.148,90.482
TAG(46:2_FA18:1)+NH4,176.938,158.375,171.651,168.766,186.967,172.818,179.45,154.444,153.372,139.433,162.679,172.948,143.025,197.439,162.776,193.874,174.575,214.85,154.19,156.501,143.429,101.372,77.238,95.289,121.337,93.699,99.226,127.007,122.011,83.131,94.161,98.706,95.524,92.503,109.433,116.726,123.256,109.292,87.144,100.074,93.377,117.249,83.874,78.412,83.407,93.327,69.135,69.464,48.126,51.469,84.647,59.509,77.136,66.74,72.91,83.889,81.665,89.206,83.36,42.415,73.238,77.174,63.307,264.112,242.202,238.658,343.923,293.472,260.677,268.613,238.175,277.426,254.659,228.008,224.392,221.902,259.933,261.243,268.192,274.117,258.962,271.852,303.05,266.759,88.431,97.458,92.052,80.264,81.645,69.462,76.138,58.988,82.94,79.198,86.706
TAG(46:2_FA18:2)+NH4,221.921,249.554,230.818,290.689,334.928,259.978,246.106,257.612,282.828,234.74,263.336,241.844,250.732,236.734,228.389,237.736,230.292,233.233,268.378,268.541,226.505,212.481,183.14,193.106,193.089,174.895,205.164,220.053,206.814,172.968,175.542,185.512,212.658,198.326,188.555,225.919,169.228,232.543,186.166,201.897,172.6,201.454,128.362,111.437,80.906,85.5,76.69,103.616,94.694,106.672,134.214,89.715,91.15,93.643,107.01,101.37,102.844,105.901,85.063,98.244,135.026,108.021,115.381,408.967,380.659,406.553,475.504,421.701,415.641,376.037,375.124,363.578,364.948,404.537,406.783,352.979,374.283,380.278,366.346,428.618,385.779,358.14,425.674,356.157,100.664,125.381,112.959,100.869,104.783,126.495,99.676,95.668,117.987,91.435,113.936
TAG(46:3_FA16:0)+NH4,14.347,21.308,26.777,26.334,15.68,21.399,16.644,24.157,32.438,29.006,15.304,25.904,20.755,16.282,15.439,17.076,9.153,39.421,12.2,27.692,19.741,18.78,18.086,15.878,19.656,15.44,24.882,18.902,16.591,17.811,17.24,20.672,11.386,15.562,22.026,16.568,14.89,11.686,13.901,16.488,8.187,15.58,21.075,15.074,15.004,23.527,22.674,22.914,18.444,16.586,28.59,23.111,16.845,7.8,15.076,14.099,26.619,22.141,22.288,21.723,11.294,9.816,18.414,47.658,44.313,34.302,33.958,32.931,42.854,29.859,34.394,42.524,36.037,37.234,53.16,30.914,45.65,42.17,39.707,45.264,27.412,41.476,42.418,30.186,10.565,18.037,20.313,12.689,11.286,18.336,8.766,18.236,10.86,10.798,16.586
TAG(46:3_FA16:1)+NH4,13.412,12.6,32.207,19.948,17.537,7.775,16.353,14.366,19.058,19.097,18.176,16.578,16.944,19.472,16.245,9.62,6.441,12.683,18.706,6.938,16.553,22.958,18.833,26.949,34.159,33.344,16.077,26.467,20.021,14.277,29.622,28.041,28.539,23.721,26.733,25.841,25.419,28.173,15.192,35.158,34.288,17.241,8.903,15.763,16.159,18.062,5.268,10.076,14.792,12.255,4.759,8.567,18.166,10.61,13.744,9.531,12.29,20.778,9.815,21.103,22.449,9.657,16.098,20.528,41.397,35.969,58.037,46.096,35.901,26.116,51.486,29.652,31.98,29.691,33.619,37.298,35.057,39.2,47.915,21.27,33.713,58.064,46.096,52.411,20.625,25.227,24.49,18.786,26.641,27.056,19.06,20.349,22.354,13.707,14.792
TAG(46:3_FA18:2)+NH4,81.388,84.652,90.168,90.877,114.901,98.021,108.433,83.568,82.114,100.362,104.535,91.068,98.588,112.699,73.507,102.022,100.214,101.75,82.731,97.833,112.084,66.883,58.871,60.135,50.702,63.909,55.866,62.122,51.198,47.303,55.496,70.228,76.02,81.594,62.425,54.37,52.124,62.509,51.264,74.576,59.765,55.671,25.994,19.693,36.096,35.751,56.077,37.54,31.037,29.314,40.122,45.003,41.235,44.567,40.183,47.106,33.402,46.012,41.521,34.591,37.717,39.399,41.074,104.554,126.313,96.059,118.869,116.937,92.034,99.093,110.916,123.713,113.627,128.85,110.532,115.436,112.312,124.647,112.325,98.283,136.899,105.56,147.406,102.051,39.472,24.022,53.139,37.142,46.888,40.395,41.906,45.115,52.596,31.252,30.872
TAG(46:3_FA18:3)+NH4,23.677,28.576,19.67,23.719,27.998,25.657,23.402,41.884,24.062,28.189,28.057,28.948,23,18.773,23.226,31.902,17.232,17.201,23.371,35.438,25.266,14.902,32.255,18.385,25.191,29.923,11.973,23.962,20.946,15.761,19.539,30.508,17.118,16.942,23.779,13.981,20.917,28.768,26.723,16.88,17.222,16.877,16.406,4.912,12.428,8.77,3.54,12.857,7.516,8.468,14.933,10.189,2.324,4.661,15.302,6.652,7.048,10.127,13.782,15.099,18.022,8.403,10.104,50.801,36.008,48.859,57.248,54.674,66.619,50.031,44.553,49.258,52.486,35.85,63.362,29.536,63.929,40.959,31.624,35.851,29.266,45.155,67.364,45.483,6.317,9.669,10.141,12.503,9.944,14.649,11.202,9.726,8.465,8.734,8.644
TAG(47:0_FA14:0)+NH4,57.286,42.805,50.371,38.741,62.121,57.873,40.264,27.167,48.401,56.923,52.909,46.634,46.812,54.093,41.809,56.539,27.767,31.7,49.624,49.516,46.629,12.29,18.404,16.129,15.418,16.224,17.913,12.463,12.788,12.171,18.858,11.023,16.156,16.498,15.801,13.011,9.492,15.419,12.977,10.524,12.657,8.559,6.533,10.381,22.368,3.838,9.302,11.501,4.622,12.451,11.494,10.585,9.076,8.968,8.532,24.741,24.575,14.219,15.368,8.331,10.974,15.586,19.034,52.687,38.357,35.828,49.451,52.974,44.158,36.617,37.727,44.133,37.739,42.14,43.821,30.983,43.477,32.653,66.237,37.962,45.063,33.4,67.871,46.862,6.711,10.932,12.463,16.871,20.938,12.426,9.726,8.109,16.199,10.172,4.666
TAG(47:0_FA16:0)+NH4,170.602,160.144,140.985,145.533,167.518,171.715,191.198,133.29,190.651,173.386,152.255,151.795,161.669,190.802,139.315,188.586,157.97,117.398,164.365,170.55,152.074,54.149,47.247,51.138,53.234,82.08,51.054,60.857,57.183,46.708,65.105,42.606,65.085,61.971,58.301,53.904,44.499,58.83,57.425,49.452,47.55,49.744,80.648,41.907,41.008,50.289,46.882,67,56.844,46.859,63.454,63.689,54.827,56.679,84.655,55.316,83.51,63.159,67.469,53.523,54.151,70.292,58.125,164.643,186.544,157.828,200.903,144.561,172.777,150.716,160.464,168.5,153.126,159.51,159.144,115.581,142.714,148.789,167.802,166.158,120.727,163.173,170.691,164.213,42.131,59.917,58.761,40.117,57.602,64.683,44.858,41.074,56.944,49.164,48.139
TAG(47:1_FA16:1)+NH4,17.399,12.769,21.645,17.069,26.252,26.389,18.255,7.901,25.95,22.937,21.101,14.57,13.375,14.261,19.087,18.268,19.433,8.729,11.301,18.328,19.272,10.875,12.805,25.398,20.948,17.716,14.965,16.278,9.775,13.062,18.758,12.786,11.553,25.004,19.147,13.286,14.355,16.937,16.405,13.531,12.916,11.386,20.491,25.065,14.173,23.414,22.36,19.364,17.859,11.603,19.434,13.76,5.418,11.972,25.795,15.82,14.864,12.799,11.027,7.418,20.781,24.754,16.209,27.093,46.763,45.131,46.542,44.213,42.668,57.32,27.984,42.396,50.764,31.727,32.49,28.961,36.291,34.793,37.97,28.871,26.262,39.941,46.266,37.688,20.785,12.106,14.815,15.142,18.046,10.092,13.816,10.172,20.24,9.585,13.894
TAG(47:1_FA17:0)+NH4,8.733,8.855,13.63,11.739,4.755,13.619,12.676,9.668,12.69,23.461,9.312,6.226,10.394,8.56,8.086,20.621,9.504,18.082,8.172,6.382,13.762,9.983,5.776,8.899,3.423,7.364,8.206,12.04,9.97,5.201,7.678,10.139,6.379,6.499,6.809,8.207,7.701,16.569,6.259,4.995,2.435,5.611,1.672,5.047,5.617,6.735,6.466,2.842,5.299,11.617,4.791,1.816,7.866,5.716,4.029,4.985,2.304,9.22,2.448,7.433,8.915,4.664,5.862,18.563,25.115,23.384,23.705,17.941,17.701,21.099,29.009,34.721,15.562,23.475,24.091,15.923,20.464,17.1,18.56,16.318,20.047,22.037,26.976,21.231,3.592,7.277,10.241,6.438,5.802,13.135,7.74,8.966,5.536,7.798,4.557
TAG(47:1_FA18:1)+NH4,91.062,70.575,71.146,86.098,72.681,101.164,82.439,89.76,118.821,90.6,74.367,85.543,92.748,77.581,73.798,85.229,88.697,84.659,70.354,103.374,95.872,42.435,37.663,26.328,40.5,34.175,39.57,34.885,26.879,32.037,22.179,35.069,31.989,44.057,32.383,37.976,32.709,28.348,46.022,40.175,30,37.789,46.477,27.756,35.859,35.074,28.226,50.444,31.27,31.792,24.275,24.276,17.577,44.33,48.562,40.945,42.513,42.53,24.76,50.137,26.851,48.072,49.205,122.742,95.244,85.688,101.126,102.636,105.464,102.292,111.158,117.588,86.345,88.127,76.215,73.207,80.677,106.881,89.627,80.379,62.57,117.388,114.032,64.57,23.67,32.762,36.84,23.996,16.952,18.327,23.182,31.237,16.268,22.472,23.989
TAG(47:2_FA18:2)+NH4,41.12,47.394,29.058,45.245,38.518,39.584,51.659,51.719,41.286,58.116,43.429,44.318,44.431,54.743,45.113,45.823,50.411,38.506,56.375,57.63,68.54,16.269,26.326,25.918,29.692,18.181,23.331,21.117,18.706,21.165,22.233,27.932,21.929,25.101,26.522,17.884,16.752,37.023,18.916,22.095,12.732,21.266,39.777,18.748,13.354,13.563,10.039,20.003,16.381,9.631,7.218,28.421,9.588,18.412,17.672,14.514,19.934,15.057,13.649,12.173,7.917,15.569,10.564,40.129,38.768,37.158,53.421,46.48,53.77,48.27,34.512,45.659,43.582,49.789,36.194,34.745,44.103,34.078,38.556,31.976,26.689,40.506,45.875,49.861,12.163,15.159,10.998,11.604,10.788,11.341,11.159,13.526,10.154,12.733,15.482
TAG(48:0_FA14:0)+NH4,232.631,199.115,158.165,213.251,233.679,204.11,177.216,200.907,264.622,222.005,257.245,214.015,235.2,274.568,205.953,236.792,224.141,209.179,242.012,221.494,264.022,170.052,186.44,155.84,185.689,165.15,136.085,143.142,149.475,123.875,160.06,185.833,153.854,144.292,154.051,146.508,134.638,166.104,171.166,133.515,134.159,156.669,193.585,137.652,185.128,132.059,169.146,157.391,163.609,187.191,142.765,185.02,164.437,175.881,178.759,180.002,209.443,146.305,182.305,161.197,167.983,186.866,163.474,455.636,411.511,419.473,420.424,389.918,372.014,376.403,373.359,365.801,327.216,359.157,378.302,293.403,296.717,294.388,350.085,353.734,292.275,383.142,413.619,280.008,159.269,150.855,164.717,152.95,146.786,145.944,120.051,139.539,141.642,136.703,139.832
TAG(48:0_FA16:0)+NH4,1771.884,1776.773,1518.318,1769.54,1959.684,1721.851,1728.252,1741.762,1747.845,1732.633,1770.468,1735.581,1655.693,1908.02,1544.516,1981.532,1772.8,1724.842,1654.184,1744.942,1832.901,1323.744,1304.161,1267.221,1198.74,1248.184,1274.135,1332.941,1282.396,1097.923,1206.695,1290.843,1197.135,1223.264,1285.623,1307.134,1157.064,1183.958,1265.415,1104.901,1238.744,1161.756,2645.668,2388.439,2415.567,2151.12,2229.65,2262.423,2440.77,2296.461,2097.944,2137.448,2375.92,2417.788,2280.176,2237.824,2503.67,2278.612,2426.18,2525.935,2151.05,2462.087,2416.054,3156.353,3334.945,2936.874,3499.354,3086.709,3086.217,3021.133,2892.98,2901.763,2685.816,2915.631,2500.851,2389.719,2682.159,2668.128,2856.907,2596.137,2567.457,2934.469,3036.698,2755.997,1915.4,1905.021,2169.695,1655.619,1692.154,1736.881,1454.469,1542.279,1651.449,1672.351,1625.507
