name,batch01_CHUV_P001,batch01_CHUV_P002,batch01_CHUV_P003,batch01_CHUV_P004,batch01_CHUV_P005,batch01_CHUV_P006,batch01_CHUV_P007,batch01_CHUV_P008,batch01_CHUV_P009,batch01_CHUV_P010,batch01_CHUV_P011,batch01_CHUV_P012,batch01_CHUV_P013,batch01_CHUV_P014,batch01_CHUV_P015,batch01_CHUV_P016,batch01_CHUV_P017,batch01_CHUV_P018,batch01_CHUV_P019,batch01_CHUV_P020,batch01_CHUV_P021,batch01_F_P001,batch01_F_P002,batch01_F_P003,batch01_F_P004,batch01_F_P005,batch01_F_P006,batch01_F_P007,batch01_F_P008,batch01_F_P009,batch01_F_P010,batch01_F_P011,batch01_F_P012,batch01_F_P013,batch01_F_P014,batch01_F_P015,batch01_F_P016,batch01_F_P017,batch01_F_P018,batch01_F_P019,batch01_F_P020,batch01_F_P021,batch01_M_P001,batch01_M_P002,batch01_M_P003,batch01_M_P004,batch01_M_P005,batch01_M_P006,batch01_M_P007,batch01_M_P008,batch01_M_P009,batch01_M_P010,batch01_M_P011,batch01_M_P012,batch01_M_P013,batch01_M_P014,batch01_M_P015,batch01_M_P016,batch01_M_P017,batch01_M_P018,batch01_M_P019,batch01_M_P020,batch01_M_P021,batch01_NAT_P001,batch01_NAT_P002,batch01_NAT_P003,batch01_NAT_P004,batch01_NAT_P005,batch01_NAT_P006,batch01_NAT_P007,batch01_NAT_P008,batch01_NAT_P009,batch01_NAT_P010,batch01_NAT_P011,batch01_NAT_P012,batch01_NAT_P013,batch01_NAT_P014,batch01_NAT_P015,batch01_NAT_P016,batch01_NAT_P017,batch01_NAT_P018,batch01_NAT_P019,batch01_NAT_P020,batch01_NAT_P021,batch01_QC001,batch01_QC002,batch01_QC003,batch01_QC004,batch01_QC005,batch01_QC006,batch01_QC007,batch01_QC008,batch01_QC009,batch01_QC010,batch01_QC011
TAG(52:0_FA18:0)+NH4,651.205,724.589,587.833,624.84,575.767,502.229,584.123,536.193,462.573,605.575,496.071,421.278,556.109,522.176,513.976,540.394,493.418,544.864,554.972,552.015,564.832,543.35,551.819,486.896,543.98,469.073,418.583,413.861,504.143,405.497,429.464,398.137,453.922,427.844,444.214,421.835,508.162,435.684,403.872,476.981,401.426,397.493,865.386,843.526,724.455,811.771,878.303,737.226,716.911,729.47,722.482,741.918,969.848,722.089,814.634,743.01,723.563,748.239,766.674,750.977,806.888,764.644,647.44,1089.965,1338.387,1150.544,1120.001,1092.898,863.962,947.121,924.743,937.114,938.374,939.749,781.362,883.732,839.194,547.148,936.39,787.358,487.051,794.274,724.808,576.33,617.442,693.033,653.798,660.138,514.929,579.27,618.967,557.97,537.495,663.054,679.631
TAG(52:0_FA20:0)+NH4,123.292,116.299,94.696,85.367,90.873,117.222,100.665,85.203,92.805,107.269,89.822,81.555,97.264,92.815,93.208,96.171,98.87,78.901,79.52,100.035,86.85,17.62,32.742,24.304,19.992,25.407,13.446,24.109,18.751,19.391,7.637,16.684,13.644,17.22,16.334,18.193,18.091,13.143,24.556,16.203,12.862,18.755,215.02,195.948,233.109,152.174,184.151,174.75,163.306,144.979,192.484,198.831,163.978,212.182,188.992,200.125,202.881,194.869,154.224,215.911,192.944,193.227,188.736,52.377,24.248,38.183,31.284,34.361,25.115,27.463,27.9,36.201,34.39,33.638,30.809,29.56,29.056,15.859,18.284,22.386,23.414,31.309,22.538,25.982,31.581,11.529,16.512,18.452,9.346,15.346,25.05,24.568,25.909,30.13,31.209
TAG(52:1_FA16:0)+NH4,2172.194,2488.566,2118.789,2206.592,2118.265,1956.667,2294.866,2017.366,1941.915,2096.264,2005.51,1759.086,1959.809,2095.387,1970.417,2067.005,2022.186,2150.01,2134.215,1955.064,2399.717,2362.941,2390.253,2271.806,2334.676,2111.175,1965.163,2151.108,2084.272,2127.129,2180.67,1994.534,2171.228,2091.845,2036.793,2198.52,2362.123,2079.634,2161.486,2116.882,2145.037,2175.339,4931.678,4459.499,4539.706,4452.352,4661.354,4355.091,4192.375,4147.96,4610.261,4449.027,5348.06,4461.042,4783.772,4257.466,4704.386,4408.733,4546.96,4479.929,4358.591,4850.292,4162.059,4779.188,5120.644,4933.741,4984.965,4654.313,4063.782,4412.843,4163.719,4354.936,4638.842,4282.203,4123.105,4379.918,4098.678,4151.642,4478.629,4288.722,4278.132,4500.5,4206.723,4662.327,3361.037,3732.723,3555.81,3400.718,3182.87,3247.785,3608.406,3173.61,3001.459,3486.681,3966.475
TAG(52:1_FA16:1)+NH4,21.84,24.822,23.365,40.82,23.733,23.585,33.827,15.833,17.131,15.522,20.624,27.631,15.877,35.495,17.037,13.85,18.81,16.922,20.579,24.295,26.937,19.915,24.59,22.135,26.636,33.466,29.54,31.476,27.669,22.847,35.17,30.866,34.644,31.673,32.104,24.328,30,27.966,23.588,27.032,27.249,24.925,66.966,40.717,32.897,51.562,56.849,36.09,40.379,52.461,60.777,50.789,51.001,48.878,50.678,42.445,61.655,41.357,49.932,51.125,47.112,56.339,47.54,61.729,76.632,56.911,68.506,60.977,60.05,63.697,46.295,61.339,63.872,50.315,70.903,72.938,48.35,65.835,61.286,69.585,60.487,73.313,61.847,69.521,56.809,45.283,53.191,40.381,44.538,48.502,34.613,43.551,43.802,49.886,33.581
TAG(52:1_FA18:0)+NH4,1922.605,1974.549,1840.951,1769.722,1738.516,1695.613,1822.96,1657.602,1624.93,1801.482,1682.802,1462.032,1734.763,1783.216,1778.145,1751.092,1722.913,1866.877,1752.947,1715.351,2045.872,1811.5,1897.991,1786.452,1962.518,1626.491,1653.821,1742.766,1710.665,1598.597,1704.282,1540.896,1711.096,1673.778,1613.08,1656.498,1807.809,1573.711,1680.853,1690.15,1730.88,1778.481,3889.065,3472.164,3551.257,3660.357,3517.384,3498.128,3115.447,3136.597,3473.655,3259.81,4119.08,3531.714,3625.576,3422.464,3854.854,3505.772,3387.192,3591.197,3472.691,3739.623,3234.85,3983.205,4548.426,4011.409,4012.406,3735.451,3435.092,3580.712,3455.601,3777.44,3934.061,3473.348,3418.317,3690.591,3381.559,3439.312,3719.274,3527.489,3645.271,3867.065,3534.892,3643.716,2728.849,2901.517,3090.523,2699.584,2396.289,2604.658,2721.204,2415.106,2558.301,2587.785,2944.183
TAG(52:1_FA18:1)+NH4,2659.142,2929.496,2714.55,2675.677,2592.407,2581.284,2835.134,2541.835,2507.604,2616.483,2582.602,2328.268,2475.636,2463.51,2516.81,2639.594,2508.355,2693.126,2634.039,2503.074,3071.305,2878.015,3017.094,2839.048,2992.352,2628.947,2585.737,2652.031,2765.458,2724.437,2763.803,2442.657,2641.916,2718.751,2532.522,2727.043,2876.442,2620.185,2776.962,2559.77,2716.922,2796.438,5811.705,5211.878,5055.999,5341.731,5222.939,5381.968,4922.135,4769.256,5289.481,5072.512,6036.44,4977.532,5530.855,4973.666,5538.538,5233.157,4920.233,5406.635,5180.467,5416.631,4861.236,5684.448,6225.218,5712.129,6005.159,5284.327,4952.798,5575.554,5110.82,5404.561,5490.722,5217.505,5001.278,5368.611,5036.55,5115.334,5399.511,5240.179,5294.712,5589.801,5046.728,5683.497,3934.349,4269.705,4473.257,3986.627,3742.499,3966.816,4096.945,3833.154,3716.993,4147.792,4456.505
TAG(52:1_FA20:0)+NH4,76.281,89.112,68.295,69.721,70.719,90.376,70.214,85.979,85.819,79.579,62.613,81.731,64.217,94.984,95.763,95.091,84.28,80.448,87.691,94.684,90.87,14.989,9.163,14.087,7.836,14.495,13.2,15.354,18.09,10.86,9.498,8.948,16.73,15.561,13.441,9.498,19.051,9.435,15.09,22.205,9.933,11.364,162.753,182.062,184.224,160.873,136.52,177.892,172.051,107.791,208.357,192.757,179.429,180.298,200.548,170.738,195.703,162.153,141.837,191.794,174.384,182.361,176.197,26.752,33.297,21.1,20.112,29.089,27.116,17.447,19.695,27.12,24.893,25.506,20.594,28.773,21.54,23.546,22.784,18.944,30.403,18.2,21.845,23.156,16.377,30.567,25.389,16.927,15.917,19.261,11.616,10.329,25.619,18.016,30.033
TAG(52:1_FA20:1)+NH4,44.375,46.147,40.214,47.58,43.441,48.58,42.609,43.615,34.998,41.696,36.697,37.669,54.946,35.554,32.83,43.056,36.817,42.737,48.994,40.507,33.654,44.525,55.394,32.154,46.975,41.845,38.517,31.066,41.433,35.803,42.541,37.62,42.262,31.726,35.832,43.774,37.257,37.957,34.412,53.195,40.271,54.743,155.09,127.197,130.381,104.983,126.428,125.195,115.35,129.86,142.485,127.442,168.536,110.863,151.396,119.445,129.891,129.217,108.099,123.409,136.361,123.437,107.262,72.246,81.162,66.087,88.567,98.162,83.164,83.356,64.828,68.728,71.524,63.045,80.116,81.296,55.481,82.704,99.909,63.892,56.598,53.274,55.135,77.099,44.541,54.535,64.104,48.03,43.461,60.1,57.032,56.317,61.025,68.07,95.413
TAG(52:2_FA14:0)+NH4,13.366,12.085,9.124,29.108,13.679,15.107,22.567,7.827,20.828,18.764,10.05,11.996,18.824,11.94,19.483,12.206,14.069,20.062,15.32,16.138,14.842,19.751,9.186,17.028,14.185,14.185,12.691,9.855,12.637,9.592,13.724,9.375,11.444,8.547,19.031,10.186,16.561,12.387,7.168,13.384,12.751,16.26,8.963,19.908,9.486,16.64,14.301,15.035,6.38,14.657,13.545,16.827,24.25,10.148,17.206,15.178,11.644,28.026,18.43,17.028,15.949,15.913,16.299,20.042,14.713,10.794,14.614,16.398,25.31,22.77,18.701,17.321,15.888,18.612,20.601,20.506,24.771,19.36,18.836,18.303,18.481,13.353,16.174,17.419,16.932,24.632,33.708,7.324,16.234,7.741,23.219,15.017,12.831,11.561,22.75
TAG(52:2_FA16:0)+NH4,9704.464,10069.665,9697.278,9932.418,9513.277,9300.678,9980.788,9267.461,9348.845,9894.026,9289.306,8407.085,8831.694,9717.337,9504.093,9695.095,9522.772,9971.386,9794.902,9308.292,10940.626,11448.779,11223.473,11009.471,11631.988,9959.473,10427.006,10516.915,10413.258,10798.615,11182.823,9515.728,10532.853,10665.413,10529.755,10957.95,11625.676,10456.837,10941.353,10417.876,11314.965,10430.419,20483.068,19927.951,20147.82,20131.859,19734.126,20343.595,19599.959,18411.543,20493.73,20423.113,22514.923,20563.732,21209.052,20124.029,21357.536,20448.492,20803.265,21149.84,19220.826,21144.344,18984.036,19341.552,19699.434,18431.792,19730.457,17242.808,17580.778,17980.657,17084.513,19231.806,19269.041,18272.272,16863.087,18190.138,17571.176,18369.956,17224.156,18156.463,18596.464,18992.298,18044.311,19277.353,15119.651,16585.241,16405.3,14535.162,14239.513,15073.312,16271.42,14433.672,13785.532,14948.516,16790.981
TAG(52:2_FA16:1)+NH4,153.928,149.652,154.995,113.954,143.096,135.215,165.683,147.309,128.142,118.683,139.166,126.217,133.803,131.75,157.166,180.383,144.359,156.479,138.102,141.319,159.168,295.051,263.018,281.103,315.023,266.07,261.591,270.534,283.278,277.458,303.481,236.302,271.968,277.245,278.528,306.467,302.999,247.466,285.483,274.645,297.554,247.636,430.426,368.867,430.026,429.318,383.868,356.254,369.427,334.342,399.503,451.959,449.62,432.254,419.961,394.492,422.714,400.81,407.169,473.005,352.249,369.207,387.938,510.667,572.088,539.054,555.921,481.542,490.092,555.228,516.23,563.043,595.541,530.33,484.876,546.961,495.483,501.847,500.792,521.15,521.351,537.721,523.068,598.628,402.599,369.926,385.784,379.278,415.518,447.751,436.079,376.161,398.91,414.527,476.889
TAG(52:2_FA18:0)+NH4,1036.327,1049.864,1024.672,1013.24,1030.652,961.745,1144.664,965.59,910.108,967.917,998.085,835.028,955.242,958.829,920.899,949.687,979.48,1006.368,971.873,937.374,1104.658,1195.642,1103.692,1123.796,1115.515,1038.283,1012.568,1096.823,1011.317,1129.526,1082.679,998.083,1038.618,1050.02,1055.635,1175.849,1079.165,1096.511,1062.019,1017.807,1038.115,969.82,2245.185,2035.806,2039.392,2011.704,2071.665,2060.548,2072.917,1862.432,2187.523,2011.759,2422.342,2141.395,2283.47,2067.683,2119.826,2094.618,1960.915,2179.991,1966.361,2076.291,1894.012,1968.346,1954.451,1828.646,1932.393,1793.253,1821.912,1891.73,1710.685,1827.206,1943.521,1743.976,1682.23,1883.357,1716.393,1754.599,1701.077,1860.002,1806.751,1927.825,1835.998,1997.289,1537.563,1612.694,1677.402,1440.142,1333.109,1406.897,1502.04,1443.523,1275.361,1451.917,1489.681
TAG(52:2_FA18:1)+NH4,16056.257,16493.107,16003.025,15936.897,15304.198,15016.808,16786.484,14836.846,14373.567,16100.888,15416.629,14139.955,14894.426,15596.971,15858.282,15325.945,15631.135,16257.035,15708.36,15585.461,17351.271,19325.658,19248.015,18652.635,19582.854,16027.562,17801.368,18021.152,17702.303,18179.94,18496.184,16458.083,17532.072,17774.37,17619.782,19440.075,20028.318,17943.799,17928.326,16988.008,18160.877,17421.952,33819.405,32009.113,31897.189,32612.5,32291.727,32487.797,31364.038,30639.953,33340.651,32900.004,36953.456,33255.265,35532.08,32699.726,34210.839,34012.16,32490.141,34544.268,31384.821,33937.322,29520.522,32826.79,32892.395,30990.017,32389.659,29834.175,29893.734,30408.528,28491.067,31102.444,32575.222,29976.626,28709.285,30899.203,29292.575,30659.477,28882.321,30921.618,31403.379,31871.187,30136.117,33459.077,25557.165,27475.798,27601.894,25113.011,24399.762,26114.363,26919.619,24504.791,23370.936,24924.787,28316.98
TAG(52:2_FA18:2)+NH4,1734.327,1659.601,1645.574,1660.942,1637.192,1636.754,1823.201,1582.368,1580.85,1696.1,1580.133,1532.644,1509.008,1618.467,1686.531,1652.405,1632.73,1784.459,1628.017,1744.657,1828.027,1642.342,1621.57,1477.37,1658.525,1360.729,1510.856,1554.271,1487.199,1613.83,1588.847,1408.548,1516.139,1593.241,1553.132,1620.04,1694.02,1605.285,1550.615,1498.643,1613.27,1480.823,3027.815,2736.594,2994.027,2762.318,2680.069,3000.374,2728.97,2630.289,3009.607,2947.826,3431.819,2888.275,3010.926,2835.6,3014.943,2991.788,2767.426,3082.981,2710.994,2891.195,2567.546,2441.993,2528.565,2402.841,2819.56,2251.074,2249.935,2299.278,2155.005,2474.435,2586.143,2314.298,2269.057,2416.135,2296.592,2461.075,2282.223,2333.503,2457.987,2547.649,2291.851,2646.133,1955.881,2057.664,2092.519,1815.36,1818.672,1931.129,2040.284,1854.223,1822.357,1972.335,2054.375
TAG(52:2_FA20:0)+NH4,38.859,37.178,48.056,23.851,41.013,40.192,43.369,35.624,37.152,28.132,43.404,39.331,26.296,53.418,40.417,51.056,44.878,40.706,30.044,35.921,36.595,4.761,10.089,2.633,7.827,8.941,8.09,7.494,6.545,8.218,9.913,5.226,5.634,6.464,7.685,6.807,10.385,11.021,2.028,4.2,6.979,5.018,31.888,40.234,41.091,32.255,61.765,43.813,41.109,36.51,70.44,34.053,44.11,46.784,64.936,50.379,53.685,53.008,37.561,39.289,29.418,49.26,33.104,15.091,17.365,8.34,12.74,15.17,12.983,17.877,8.957,13.988,8.013,14.281,15.83,11.248,18.231,6.799,14.485,13.094,14.472,12.922,14.264,21.002,1.005,11.455,4.706,9.981,9.684,6.967,12.131,4.073,7.623,11.623,5.067
TAG(52:2_FA20:1)+NH4,25.326,30.611,36.422,44.311,21.854,23.38,31.098,22.714,25.967,26.367,20.12,18.133,37.664,22.344,27.912,22.266,32.004,31.485,17.901,19.74,26.633,40.755,59.13,36.755,34.938,48.844,33.251,33.206,54.701,33.854,23.738,38.766,28.176,27.387,36.062,46.231,53.098,34.279,37.973,48.199,38.229,26.1,93.978,87.812,90.214,88.298,78.406,82.175,80.158,116.706,104.698,92.989,137.944,87.13,86.087,76.319,83.515,89.589,79.254,99.313,90.015,71.241,82.687,74.273,66.098,58.582,50.769,77.338,58.984,77.001,64.117,67.323,66.081,56.062,55.953,54.812,59.233,68.735,51.62,64.912,50.82,52.746,36.871,78.941,82.985,73.179,53.682,52.454,37.368,41.485,55.097,50.663,53.483,54.338,79.118
TAG(52:2_FA20:2)+NH4,24.461,28.849,18.562,18.293,23.016,25.044,12.79,21.839,20.519,18.181,22.455,25.211,31.859,26.859,19.785,19.342,30.422,12.967,25.416,21.882,30.486,54.163,46.089,33.059,48.086,38.462,33.846,40.793,46.339,45.466,37.581,40.109,30.289,37.884,41.139,46.273,37.249,37.106,42.396,44.494,42.532,37.605,96.236,77.678,96.081,99.592,112.63,79.466,115.23,86.4,91.65,95.415,91.504,86.869,77.463,85.541,89.102,81.557,78.36,94.43,82.5,111.252,73.238,70.564,70.287,53.603,73.162,67.181,63.179,57.957,44.067,50.97,70.501,49.92,42.082,68.305,64.402,49.865,44.819,70.027,57.97,65.069,46.692,67.397,47.032,66.819,55.589,56.454,63.005,62.327,57.653,53.777,70.308,61.606,77.735
TAG(52:3_FA16:0)+NH4,13128.921,13395.846,12964.677,12492.376,12646.354,12538.29,13092.469,13052.64,12781.839,12859.832,13154.134,12103.271,12338.593,12843.801,13685.28,12965.86,13482.19,13606.491,13021.472,12964.553,14485.848,11930.099,12093.149,11772.782,12683.355,11014.223,11738.539,12069.855,10792.852,11824.34,12397.132,11232.987,12404.943,11729.723,11739.425,12429.23,13158.43,11752.211,11977.453,10878.464,12195.177,11519.774,20754.27,19254.669,19367.647,19355.514,18643.864,20699.411,19287.521,17607.972,21086.499,19987.564,20819.268,20608.936,22331.774,19600.381,21732.999,19940.101,19469.289,21285.757,19182.903,20357.34,18779.245,16460.494,16790.406,15422.565,16592.978,14648.084,14853.139,15502.973,14621.298,16689.95,17030.006,16361.894,15079.875,16564.845,15240.018,16203.002,15076.325,16365.996,16567.951,16874.235,15641.02,18022.231,14423.904,15814.533,15677.565,13328.257,13397.251,14335.38,15807.009,14287.291,12911.142,13757.208,15298.769
TAG(52:3_FA16:1)+NH4,686.752,628.868,687.878,597.657,640.369,650.08,720.488,642.744,668.75,670.276,629.435,638.441,618.804,618.919,691.284,697.021,704.842,714.322,611.766,618.477,713.466,1322.675,1390.878,1348.411,1390.967,1243.509,1385.756,1377.964,1141.259,1302.074,1427.055,1262.721,1408.239,1390.851,1391.387,1510.492,1492.421,1378.847,1263.386,1205.414,1386.973,1271.748,1655.315,1718.639,1686.298,1613.007,1608.575,1746.381,1812.404,1466.233,1809.478,1808.761,1904.352,1867.075,1848.091,1592.81,1863.906,1773.597,1687.54,1851.15,1623.535,1815.734,1719.033,2389.196,2168.177,2148.868,2331.433,1990.367,2191.079,2150.325,2138.132,2324.429,2338.237,2274.306,2046.082,2335.852,2152.832,2308.445,2152.988,2280.529,2314.152,2236.131,2211.994,2448.575,1825.372,1993.31,2141.316,1768.352,1682.133,1868.992,2059.465,1859.512,1620.947,1758.307,1829.314
TAG(52:3_FA18:0)+NH4,81.745,148.962,98.386,113.929,113.386,109.652,120.468,120.909,122.787,93.113,124.253,122.754,115.797,97.375,102.845,106.003,97.764,110.791,114.191,119.276,124.357,173.959,186.883,189.027,190.756,174.717,193.769,210.907,172.64,195.74,193.45,197.142,194.487,194.823,185.034,190.086,186.666,199.097,201.412,162.019,196.318,211.33,284.73,280.788,300.015,284.269,241.354,311.899,303.347,223.976,273.652,319.434,250.007,286.641,271.661,255.049,365.27,347.415,243.565,281.117,271.144,291.893,257.678,257.72,257.311,237.228,285.178,276.839,281.421,260.838,245.717,272.832,286.919,311.676,299.87,297.051,268.521,263.429,240.783,261.23,273.147,296.112,276.414,335.323,227.167,233.829,274.405,210.832,200.178,222.258,247.372,211.593,211.647,215.933,243.679
TAG(52:3_FA18:1)+NH4,11872.789,12044.654,11825.962,11320.995,11164.243,10809.502,12075.675,10996.859,11213.975,11463.217,11755.777,10630.181,10897.531,11946.35,11960.931,11896.964,12113.614,12283.143,11538.649,11630.6,13224.494,12413.635,12467.498,12206.735,12808.027,11077.541,11775.989,12289.205,11055.338,12494.186,12241.086,11305.015,12904.624,12055.017,12165.373,12616.09,13330.094,12276.943,12155.313,11359.554,12573.455,12128.274,20294.534,19119.061,19413.145,18515.949,18438.957,19572.352,18992.013,17244.702,20160.506,19159.207,21060.51,20123.217,20534.891,18431.347,21506.724,19260.897,18653.698,20410.549,18361.595,20236.722,18500.323,17182.089,17966.185,17047.22,17506.724,16163.327,16395.553,17204.643,16224.316,17728.203,18759.236,17408.194,16189.592,17210.9,16209.168,17847.776,15760.583,17476.297,17782.682,17864.778,16442.401,18810.183,14653.315,15723.571,16119.967,13882.335,13824.984,14994.477,16258.172,14602.093,13815.696,14505.453,15113.804
TAG(52:3_FA18:2)+NH4,11907.124,12459.766,11671.363,11548.735,11840.341,11679.184,12794.308,11587.192,11882.233,11990.759,12370.061,11163.94,11600.322,12491.347,12663.96,12259.397,12448.335,12598.339,12266.058,12156.686,13738.735,10944.554,10921.375,11021.849,11533.661,9959.301,10305.949,11234.36,9915.477,11232.287,11239.393,10005.735,11368.133,10624.048,10766.949,11666.866,11982.918,11024.36,11025.916,9638.888,11453.118,10555.453,18944.401,17655.969,18095.931,17618.823,17280.145,18149.895,17573.43,15900.711,18659.935,17811.728,18837.374,18958.577,19638.172,17148.388,19586.777,17608.629,17099.556,19310.514,17420.317,18467.195,17263.337,14907.555,15857.578,14738.855,15264.133,13641.243,13966.459,14555.447,13775.553,15440.328,16229.687,15101.49,14528.874,15100.74,14289.631,15054.058,13907.056,15150.018,15737.596,15371.273,13990.175,16528.479,12611.221,13755.365,14475.267,11870.059,11907.7,13135.535,14629.718,12841.203,11560.248,12684.23,13285.564
TAG(52:3_FA18:3)+NH4,116.986,103.296,84.784,85.457,77.003,82.511,88.628,92.004,85.306,93.18,105.948,102.492,98.744,95.003,96.951,103.717,72.487,106.038,72.839,130.725,95.398,133.777,124.546,131.038,136.902,137.761,153.893,147.724,123.456,142.924,158.1,156.114,160.695,149.589,154.562,162.694,154.562,155.726,140.165,125.702,152.3,138.738,219.079,229.365,237.924,231.524,158.218,270.08,250.628,196.738,215.192,230.788,261.326,272.805,278.706,239.405,206.339,259.23,189.638,252.756,227.408,245.111,231.068,207.099,208.776,188.747,200.923,199.04,193.987,165.882,197.392,212.873,233.149,216.354,204.928,204.203,209.189,197.461,190.553,221.384,203.364,185.601,193.119,214.35,157.762,186.127,168.095,156.476,178.061,180.748,180.404,188.279,134.623,166.997,191.112
TAG(52:3_FA20:0)+NH4,40.78,56.718,46.953,26.994,33.073,42.752,63.224,40.035,45.209,46.707,42.123,46.085,38.209,45.164,38.854,44.376,53.884,38.841,42.814,45.388,70.866,30.091,33.681,46.914,35.873,39.54,34.489,37.39,30.178,33.515,40.363,35.691,44.492,35.381,29.21,36.586,41.693,39.625,31.153,30.82,34.298,38.806,70.77,82.672,74.584,63.426,65.543,64.63,51.578,57.453,60.374,66.897,103.41,63.245,52.441,61.502,80.121,83.23,57.571,69.201,66.126,68.829,63.504,40.931,47.631,42.468,55.542,45.104,53.03,48.812,43.336,44.128,61.234,46.52,36.589,38.601,56.879,53.47,45.314,45.354,37.423,48.887,52.477,42.94,35.619,41.119,30.623,41.775,40.1,49.954,43.611,31.459,31.035,38.582,38.203
TAG(52:3_FA20:1)+NH4,14.598,11.383,17.311,15.872,20.619,17.639,26.993,17.191,20.195,8.426,15.905,15.809,21.564,18.93,18.292,20.027,13.232,22.36,14.079,17.283,12.934,21.06,22.672,9.395,25.061,15.534,20.784,10.263,9.355,19.003,19.41,20.211,18.841,10.451,20.116,17.94,18.082,28.551,11.616,18.739,16.722,9.96,26.219,26.317,37.145,28.604,23.929,29.989,29.166,20.293,15.975,25.176,19.611,19.424,31.014,39.134,34.03,29.734,49.119,26.493,27.925,26.37,32.887,16.506,22.293,25.177,17.89,16.385,16.328,22.892,21.868,30.151,26.61,29.379,16.895,33.874,25.109,20.152,15.002,21.758,25.72,27.507,19.402,25.223,22.973,21.957,12.419,13.177,20.267,18.221,27.315,11.036,18.699,14.556,10.877
TAG(52:3_FA20:2)+NH4,30.914,33.484,26.529,35.173,32.768,30.017,22.303,27.032,28.925,23.394,28.584,26.877,23.701,37.007,35.299,31.707,34.076,35.449,35.313,45.47,40.734,41.976,59.591,53.86,49.882,49.9,50,50.754,43.944,49.645,56.522,53.205,57.285,51.981,42.421,48.599,65.801,58.697,43.487,55.325,53.576,52.152,100.74,72.26,88.946,72.759,73.941,62.292,75.083,61.551,84.509,98.87,81.813,80.379,75.369,86.098,84.768,75.07,103.89,81.083,97.428,85.508,80.124,73.444,72.118,73.87,69.281,66.79,58.69,62.101,59.589,78.579,77.843,59.694,57.889,58.97,65.091,65.678,78.907,57.585,65.867,73.774,68.693,84.945,69.352,97.56,70.458,56.242,58.138,68.797,79.77,56.744,57.963,66.259,86.597
TAG(52:3_FA20:3)+NH4,19.861,33.085,25.083,31.691,27.791,37.672,31.748,19.462,30.363,22.976,28.25,36.536,31.551,35.692,32.144,33.848,28.718,26.459,25.191,35.886,30.732,66.572,68.201,63.46,57.422,75.924,58.281,76.139,67.094,72.054,77.81,42.36,66.656,52.871,59.215,82.662,68.436,66.088,79.697,66.578,66.989,55.441,119.414,120.801,79.977,81.46,117.408,119.41,88.982,87.296,93.763,101.851,118.387,103.574,97.029,93.774,113.101,114.652,97.09,110.825,113.878,100.645,84.061,97.848,96.766,87.184,99.885,91.732,105.4,86.269,84.853,103.733,97.579,109.643,97.076,97.263,101.482,96.906,101.039,87.968,105.136,92.172,101.183,103.504,86.332,99.203,110.693,77.46,81.584,110.641,118.067,120.986,78.158,108.047,133.216
TAG(52:4_FA14:0)+NH4,18.929,26.132,16.808,13.662,15.788,10.488,9.578,14.247,18.294,21.058,11.079,17.728,18.822,18.183,22.365,11.709,21.969,22.601,11.722,10.663,14.969,18.772,20.968,21.441,27.049,29.931,15.933,27.114,19.805,31.427,24.414,25.837,24.632,19.726,16.834,20.388,23.176,30.231,29.167,16.461,23.797,24.683,32.664,29.603,12.716,18.219,17.219,16.87,24.924,17.952,22.736,22.757,18.872,16.99,30.437,25.933,21.766,24.351,15.624,25.357,14.94,19.906,14.262,27.336,32.717,17.712,28.46,24.211,21.283,18.483,25.72,28.834,29.285,33.885,28.12,25.217,22.448,24.016,29.092,23.481,21.906,21.799,41.345,27.16,23.046,24.474,16.356,19.575,33.906,27.395,32.683,27.491,26.98,21.314,26.323
TAG(52:4_FA16:0)+NH4,6812.157,6640.066,6360.743,6203.535,6546.132,6155.537,7016.883,6482.464,6508.922,6464.91,6589.717,6316.961,6294.165,6670.008,6754.341,6882.656,6716.464,6973.641,6613.04,6752.212,7336.429,4456.319,4640.315,4482.879,4754.315,4095.961,4327.927,4562.769,3883.897,4670.76,4739.788,4227.297,4921.259,4838.709,4545.31,5047.221,4865.542,4723.982,4751.078,4240.364,4714.394,4348.806,6837.295,6528.612,6724.155,6526.638,6240.072,6943.873,6959.295,5896.045,7179.813,7158.202,6750.427,7392.518,7446.053,6569.451,7051.639,7077.115,6740.08,7472.046,6515.716,6771.252,6539.599,5313.803,5260.502,5086.048,5343.591,4720.512,4885.848,5273.774,4998.362,5411.39,5538.46,5266.784,5121.541,5408.984,5026.557,5443.823,4700.064,5214.276,5366.482,5643.349,5129.961,5675.409,4668.076,5208.618,5087.622,4413.465,4505.938,4944.636,5470.531,4929.448,4254.319,4896.391,4934.321
